application_id,continent,applicant_country,visa_type,processing_center,application_date,decision_date,processing_days,applicant_age,education_level,has_job_experience,full_time_flag,case_status
APP08305,Oceania,Australia,Work,Paris,2024-07-16,2024-10-23,99,32,High School,Y,Y,Approved
APP08306,South America,Brazil,Tourist,Bangalore,2022-04-25,2022-05-11,16,23,Diploma,Y,N,Approved
APP08307,South America,Brazil,Work,Tokyo,2022-08-11,2022-11-26,107,44,Master's,Y,Y,Denied
APP08308,Europe,France,Student,Mumbai,2024-03-23,2024-06-10,79,37,High School,Y,Y,Approved
APP08309,Oceania,Australia,Family,Delhi,2022-09-18,2022-12-07,80,25,Bachelor's,N,N,Approved
APP08310,Asia,China,Tourist,London,2023-02-06,2023-03-05,27,27,Diploma,Y,Y,Approved
APP08311,Europe,Spain,Research,Sydney,2021-02-03,2021-05-11,97,18,Diploma,Y,Y,Approved
APP08312,Oceania,New Zealand,Work,Delhi,2021-12-09,2022-02-26,79,29,High School,Y,Y,Approved
APP08313,Africa,Egypt,Business,New York,2023-04-05,2023-04-19,14,29,Diploma,N,N,Approved
APP08314,Africa,Nigeria,Family,Chennai,2024-07-21,2024-10-16,87,29,Bachelor's,N,N,Denied
APP08315,North America,Canada,Research,Paris,2024-08-12,2024-11-23,103,29,High School,Y,Y,Approved
APP08316,Africa,Nigeria,Research,Tokyo,2020-06-13,2020-10-01,110,22,Bachelor's,Y,N,Approved
APP08317,Asia,UAE,Business,London,2021-04-30,2021-05-19,19,27,High School,N,N,Approved
APP08318,Asia,UAE,Work,Paris,2023-05-17,2023-07-28,72,39,Master's,Y,Y,Approved
APP08319,Oceania,New Zealand,Family,Hyderabad,2020-02-25,2020-05-07,72,41,Diploma,Y,N,Approved
APP08320,North America,Mexico,Work,New York,2020-06-09,2020-09-21,104,30,Bachelor's,N,Y,Approved
APP08321,Asia,UAE,Research,Delhi,2024-05-23,2024-09-07,107,32,Bachelor's,Y,N,Denied
APP08322,North America,Mexico,Student,Bangalore,2021-12-14,2022-02-26,74,30,Bachelor's,N,Y,Approved
APP08323,Europe,UK,Research,Mumbai,2019-03-04,2019-05-25,82,36,Diploma,Y,N,Approved
APP08324,Africa,Nigeria,Tourist,Bangalore,2022-12-27,2023-01-19,23,32,Bachelor's,N,Y,Approved
APP08325,Europe,Spain,Family,New York,2022-06-06,2022-08-29,84,34,Bachelor's,N,Y,Approved
APP08326,North America,Mexico,Business,Bangalore,2022-01-15,2022-01-24,9,38,Master's,Y,Y,Approved
APP08327,Europe,Germany,Student,Berlin,2024-05-15,2024-07-17,63,34,High School,N,N,Approved
APP08328,Asia,India,Research,London,2021-07-17,2021-10-05,80,18,Master's,Y,N,Denied
APP08329,Europe,Germany,Tourist,Dubai,2024-01-21,2024-01-27,6,33,Bachelor's,N,Y,Denied
APP08330,Europe,Spain,Business,Berlin,2024-03-29,2024-04-09,11,35,Bachelor's,Y,Y,Approved
APP08331,Asia,India,Student,Dubai,2019-07-07,2019-10-11,96,28,Master's,Y,N,Approved
APP08332,South America,Brazil,Research,Bangalore,2021-07-15,2021-11-01,109,37,Diploma,Y,Y,Denied
APP08333,North America,Canada,Family,Berlin,2024-07-25,2024-10-23,90,30,Bachelor's,Y,N,Approved
APP08334,North America,Mexico,Research,Sydney,2022-12-28,2023-03-28,90,23,High School,N,N,Approved
APP08335,Oceania,New Zealand,Research,Mumbai,2024-12-13,2025-03-18,95,18,Bachelor's,Y,N,Approved
APP08336,Oceania,Australia,Business,Sydney,2023-07-11,2023-07-26,15,25,Bachelor's,Y,N,Approved
APP08337,Asia,UAE,Work,Mumbai,2023-02-09,2023-06-27,138,24,Diploma,Y,N,Denied
APP08338,Oceania,Australia,Business,Berlin,2021-11-11,2021-12-02,21,26,Bachelor's,N,N,Denied
APP08339,Europe,Italy,Business,Hyderabad,2024-10-10,2024-10-22,12,24,Master's,N,Y,Approved
APP08340,Europe,Italy,Tourist,Berlin,2019-07-04,2019-07-28,24,27,Master's,Y,N,Approved
APP08341,Europe,Germany,Student,Chennai,2020-11-16,2021-02-04,80,27,High School,Y,Y,Denied
APP08342,Europe,Germany,Family,London,2021-12-17,2022-03-10,83,22,High School,N,Y,Approved
APP08343,Oceania,Australia,Business,Delhi,2022-04-02,2022-04-15,13,30,Diploma,Y,N,Approved
APP08344,Africa,Kenya,Research,Mumbai,2022-07-02,2022-10-20,110,34,Master's,N,Y,Approved
APP08345,South America,Chile,Family,Hyderabad,2023-06-12,2023-09-05,85,26,Bachelor's,Y,N,Approved
APP08346,Oceania,New Zealand,Tourist,Toronto,2024-04-15,2024-05-10,25,24,High School,Y,Y,Approved
APP08347,South America,Argentina,Tourist,Delhi,2024-02-24,2024-03-21,26,36,Master's,N,N,Approved
APP08348,Asia,China,Business,New York,2023-08-11,2023-09-09,29,36,Diploma,Y,Y,Denied
APP08349,North America,Canada,Student,Delhi,2024-01-15,2024-04-07,83,36,Bachelor's,Y,N,Approved
APP08350,Africa,Kenya,Work,Sydney,2020-09-25,2021-01-06,103,29,Bachelor's,Y,Y,Approved
APP08351,Asia,China,Research,Tokyo,2020-06-04,2020-09-12,100,30,Bachelor's,Y,Y,Approved
APP08352,Asia,Bangladesh,Work,Sydney,2023-08-29,2023-12-21,114,18,High School,Y,N,Approved
APP08353,Oceania,Australia,Business,Sydney,2021-12-07,2021-12-16,9,18,Diploma,Y,Y,Approved
APP08354,Africa,Kenya,Business,Bangalore,2021-06-01,2021-06-04,3,29,Diploma,Y,Y,Denied
APP08355,Oceania,Australia,Work,Delhi,2022-05-11,2022-08-14,95,34,Master's,N,Y,Approved
APP08356,South America,Argentina,Research,Berlin,2023-10-31,2024-02-09,101,23,Diploma,N,Y,Denied
APP08357,Oceania,Australia,Research,Dubai,2019-05-31,2019-09-20,112,23,Bachelor's,Y,N,Approved
APP08358,Africa,Egypt,Research,New York,2019-05-13,2019-08-04,83,28,Bachelor's,Y,Y,Approved
APP08359,North America,Mexico,Tourist,Hyderabad,2020-01-23,2020-02-09,17,32,Bachelor's,N,N,Approved
APP08360,Europe,Germany,Tourist,Tokyo,2021-12-19,2022-01-20,32,28,Master's,Y,Y,Approved
APP08361,Europe,France,Family,Dubai,2022-02-09,2022-04-29,79,42,High School,Y,N,Approved
APP08362,Oceania,Australia,Student,Sydney,2022-06-20,2022-09-16,88,31,Master's,Y,Y,Approved
APP08363,Africa,South Africa,Student,Chennai,2021-12-06,2022-03-04,88,41,Diploma,Y,N,Approved
APP08364,Europe,UK,Student,New York,2021-08-20,2021-11-18,90,21,Diploma,N,Y,Approved
APP08365,Africa,Ghana,Research,Mumbai,2024-04-24,2024-07-26,93,30,Bachelor's,Y,N,Denied
APP08366,South America,Brazil,Tourist,Sydney,2021-07-12,2021-07-26,14,35,Bachelor's,Y,N,Approved
APP08367,Africa,South Africa,Research,Sydney,2020-01-24,2020-05-05,102,31,High School,N,N,Approved
APP08368,Asia,UAE,Business,Paris,2022-10-16,2022-11-10,25,32,Bachelor's,Y,Y,Denied
APP08369,Oceania,New Zealand,Tourist,Paris,2023-03-05,2023-03-25,20,33,Master's,Y,Y,Approved
APP08370,Oceania,New Zealand,Work,Mumbai,2021-10-07,2021-12-30,84,29,Master's,N,Y,Approved
APP08371,Africa,Ghana,Work,Mumbai,2021-05-04,2021-07-26,83,27,Diploma,N,Y,Approved
APP08372,Africa,Kenya,Research,New York,2022-10-10,2023-02-24,137,42,Bachelor's,Y,N,Approved
APP08373,Oceania,New Zealand,Work,Toronto,2023-06-26,2023-09-20,86,30,Bachelor's,N,N,Approved
APP08374,Africa,Egypt,Family,Toronto,2024-05-04,2024-07-08,65,31,PhD,N,Y,Approved
APP08375,Africa,South Africa,Family,Hyderabad,2023-01-18,2023-04-16,88,25,Bachelor's,Y,N,Approved
APP08376,Oceania,New Zealand,Student,Hyderabad,2022-06-18,2022-09-06,80,21,Diploma,Y,N,Approved
APP08377,Asia,Pakistan,Tourist,Berlin,2019-10-26,2019-11-10,15,27,High School,Y,Y,Approved
APP08378,Oceania,New Zealand,Work,Dubai,2019-04-07,2019-06-28,82,34,Bachelor's,Y,N,Approved
APP08379,Oceania,New Zealand,Work,New York,2024-07-05,2024-09-17,74,33,Bachelor's,N,Y,Approved
APP08380,Europe,Germany,Work,Berlin,2019-02-23,2019-06-05,102,34,Master's,Y,Y,Approved
APP08381,South America,Argentina,Business,Mumbai,2023-01-28,2023-01-31,3,32,Bachelor's,Y,Y,Approved
APP08382,Asia,India,Student,Mumbai,2019-12-02,2020-02-12,72,18,High School,Y,Y,Denied
APP08383,Europe,Spain,Student,London,2022-06-15,2022-10-07,114,42,Master's,Y,Y,Approved
APP08384,Oceania,Australia,Tourist,Bangalore,2021-01-21,2021-02-13,23,34,Diploma,Y,N,Approved
APP08385,South America,Brazil,Business,Bangalore,2024-08-07,2024-09-03,27,20,Master's,Y,N,Approved
APP08386,Oceania,Australia,Student,Bangalore,2019-02-22,2019-05-21,88,29,Bachelor's,N,Y,Approved
APP08387,Asia,India,Research,Sydney,2023-06-01,2023-09-13,104,38,Bachelor's,N,N,Approved
APP08388,Asia,Pakistan,Tourist,Toronto,2019-03-17,2019-04-11,25,38,Bachelor's,Y,Y,Denied
APP08389,North America,Mexico,Research,Berlin,2020-01-02,2020-03-28,86,21,Bachelor's,Y,Y,Approved
APP08390,North America,Canada,Work,Sydney,2019-04-20,2019-08-05,107,32,Bachelor's,Y,Y,Approved
APP08391,Africa,Egypt,Family,Berlin,2023-04-10,2023-06-12,63,29,High School,Y,N,Approved
APP08392,Africa,Kenya,Business,Toronto,2021-01-13,2021-01-28,15,39,Bachelor's,Y,Y,Approved
APP08393,Asia,Bangladesh,Research,New York,2020-04-29,2020-08-06,99,37,Bachelor's,Y,Y,Approved
APP08394,Asia,China,Work,Toronto,2021-01-12,2021-04-26,104,26,Diploma,Y,N,Withdrawn
APP08395,Africa,South Africa,Work,Tokyo,2020-12-11,2021-02-28,79,35,Bachelor's,Y,Y,Approved
APP08396,Asia,Japan,Family,Dubai,2023-05-04,2023-08-03,91,23,Bachelor's,N,Y,Approved
APP08397,Oceania,New Zealand,Work,Bangalore,2023-01-27,2023-05-07,100,27,Master's,N,N,Approved
APP08398,Oceania,New Zealand,Student,Tokyo,2023-01-31,2023-04-24,83,33,Master's,Y,N,Approved
APP08399,North America,Mexico,Business,Berlin,2021-03-11,2021-03-14,3,34,Bachelor's,N,Y,Approved
APP08400,Europe,Italy,Business,Delhi,2020-04-30,2020-06-02,33,26,Bachelor's,Y,N,Approved
APP08401,Asia,UAE,Tourist,Bangalore,2020-01-28,2020-02-14,17,24,High School,Y,N,Approved
APP08402,Africa,Egypt,Work,Tokyo,2021-01-19,2021-05-01,102,34,Diploma,Y,N,Approved
APP08403,South America,Argentina,Student,Berlin,2023-10-03,2023-12-08,66,21,Master's,Y,N,Approved
APP08404,Oceania,New Zealand,Business,Sydney,2023-09-17,2023-09-29,12,18,Bachelor's,Y,Y,Approved
APP08405,Asia,India,Family,London,2024-04-26,2024-07-28,93,19,Master's,N,Y,Approved
APP08406,Europe,France,Family,New York,2024-05-15,2024-07-15,61,35,Bachelor's,Y,Y,Denied
APP08407,Oceania,New Zealand,Work,Paris,2021-03-07,2021-06-19,104,34,Bachelor's,N,Y,Approved
APP08408,Africa,South Africa,Tourist,Toronto,2019-07-29,2019-08-14,16,32,Diploma,N,N,Approved
APP08409,Europe,Italy,Work,Chennai,2024-06-30,2024-09-22,84,40,Master's,Y,N,Denied
APP08410,Africa,Egypt,Research,New York,2022-12-07,2023-03-27,110,28,Master's,Y,N,Withdrawn
APP08411,Oceania,New Zealand,Tourist,Paris,2022-10-03,2022-10-21,18,18,High School,Y,N,Approved
APP08412,Oceania,New Zealand,Research,Paris,2023-05-06,2023-09-01,118,23,Diploma,Y,Y,Approved
APP08413,Africa,Ghana,Tourist,Berlin,2021-12-21,2022-01-19,29,23,Master's,Y,Y,Approved
APP08414,Africa,Nigeria,Tourist,London,2021-09-04,2021-10-04,30,29,Diploma,Y,Y,Approved
APP08415,North America,Canada,Tourist,London,2019-05-28,2019-06-13,16,26,Master's,Y,Y,Withdrawn
APP08416,South America,Chile,Work,Bangalore,2019-04-07,2019-07-05,89,47,Bachelor's,Y,N,Denied
APP08417,North America,USA,Business,Toronto,2020-11-25,2020-12-28,33,34,High School,Y,N,Approved
APP08418,Oceania,Australia,Family,Paris,2022-01-22,2022-04-18,86,37,Bachelor's,N,N,Approved
APP08419,South America,Chile,Family,Berlin,2023-06-20,2023-09-09,81,43,Master's,N,Y,Denied
APP08420,North America,USA,Research,Berlin,2021-11-25,2022-03-13,108,36,Bachelor's,Y,Y,Approved
APP08421,North America,USA,Work,Toronto,2022-12-02,2023-03-10,98,38,High School,Y,Y,Denied
APP08422,North America,Mexico,Student,Dubai,2024-05-28,2024-09-12,107,31,Diploma,N,N,Approved
APP08423,Oceania,Australia,Tourist,Hyderabad,2024-12-19,2025-02-04,47,29,Diploma,Y,Y,Approved
APP08424,Europe,Germany,Research,Sydney,2023-03-04,2023-06-18,106,19,Bachelor's,N,Y,Withdrawn
APP08425,Africa,Ghana,Work,Chennai,2020-05-10,2020-08-10,92,18,High School,Y,N,Approved
APP08426,Europe,Italy,Family,New York,2022-05-25,2022-08-08,75,19,Bachelor's,Y,N,Approved
APP08427,South America,Chile,Student,Paris,2022-02-07,2022-03-31,52,29,Diploma,N,Y,Approved
APP08428,Asia,Pakistan,Work,Toronto,2021-05-06,2021-07-24,79,37,Bachelor's,Y,N,Approved
APP08429,Asia,Japan,Student,London,2019-01-06,2019-03-10,63,22,Master's,Y,Y,Denied
APP08430,South America,Argentina,Work,Chennai,2021-11-20,2022-02-18,90,27,Master's,N,Y,Approved
APP08431,Asia,Japan,Student,Delhi,2020-08-01,2020-10-30,90,28,Bachelor's,N,Y,Denied
APP08432,Africa,South Africa,Family,Hyderabad,2024-12-23,2025-03-24,91,38,Bachelor's,Y,N,Withdrawn
APP08433,Africa,Ghana,Business,Hyderabad,2021-04-07,2021-05-01,24,28,Bachelor's,N,Y,Approved
APP08434,North America,Canada,Business,Bangalore,2023-10-16,2023-11-09,24,32,Master's,Y,Y,Approved
APP08435,North America,Mexico,Business,New York,2019-06-02,2019-06-05,3,22,Diploma,Y,N,Approved
APP08436,Europe,Germany,Work,Toronto,2021-03-16,2021-06-10,86,37,Diploma,N,Y,Approved
APP08437,Oceania,New Zealand,Tourist,Mumbai,2022-10-06,2022-10-31,25,21,Diploma,Y,Y,Approved
APP08438,Oceania,Australia,Student,Paris,2022-03-07,2022-05-25,79,26,Diploma,Y,N,Approved
APP08439,Asia,India,Student,Delhi,2021-01-03,2021-03-27,83,29,High School,Y,Y,Denied
APP08440,South America,Argentina,Business,Delhi,2024-06-01,2024-06-13,12,35,Diploma,Y,N,Approved
APP08441,Oceania,Australia,Research,Berlin,2022-09-05,2022-12-29,115,25,High School,Y,Y,Approved
APP08442,Asia,Pakistan,Tourist,Sydney,2021-12-10,2022-01-10,31,18,Bachelor's,Y,N,Approved
APP08443,Oceania,New Zealand,Business,Berlin,2024-04-06,2024-04-10,4,41,High School,Y,Y,Approved
APP08444,Europe,Spain,Work,Hyderabad,2019-03-30,2019-07-12,104,30,Bachelor's,Y,N,Approved
APP08445,Africa,Nigeria,Tourist,Bangalore,2021-05-30,2021-06-28,29,29,Bachelor's,N,N,Approved
APP08446,North America,Canada,Research,London,2022-01-09,2022-04-23,104,30,Bachelor's,Y,N,Approved
APP08447,South America,Argentina,Family,Berlin,2021-05-11,2021-08-21,102,20,Bachelor's,N,N,Approved
APP08448,North America,USA,Tourist,Tokyo,2021-01-21,2021-03-15,53,23,Bachelor's,Y,Y,Approved
APP08449,Africa,Nigeria,Work,Dubai,2024-03-29,2024-07-31,124,30,Bachelor's,Y,N,Denied
APP08450,Asia,UAE,Business,Sydney,2024-04-10,2024-04-18,8,18,High School,Y,N,Approved
APP08451,North America,Canada,Business,Delhi,2024-05-23,2024-06-18,26,30,Master's,Y,Y,Approved
APP08452,Asia,UAE,Research,Sydney,2020-05-05,2020-08-07,94,32,High School,Y,Y,Approved
APP08453,Europe,Spain,Work,Hyderabad,2023-06-23,2023-09-12,81,33,Diploma,Y,Y,Approved
APP08454,Asia,China,Family,Mumbai,2020-06-05,2020-09-01,88,34,Master's,Y,Y,Denied
APP08455,Europe,Italy,Business,Bangalore,2023-01-30,2023-02-10,11,42,Bachelor's,Y,N,Approved
APP08456,Oceania,New Zealand,Research,Mumbai,2021-04-28,2021-09-02,127,31,Master's,Y,Y,Approved
APP08457,Europe,Italy,Business,Sydney,2024-01-01,2024-01-04,3,28,PhD,N,Y,Approved
APP08458,Asia,Japan,Research,Sydney,2019-02-17,2019-06-11,114,37,Bachelor's,Y,Y,Approved
APP08459,Africa,Ghana,Student,Dubai,2019-07-03,2019-09-06,65,18,Diploma,N,Y,Approved
APP08460,South America,Argentina,Research,London,2020-05-02,2020-08-08,98,21,Master's,Y,Y,Approved
APP08461,Asia,Pakistan,Tourist,Delhi,2024-07-24,2024-07-27,3,21,High School,Y,N,Approved
APP08462,Asia,Pakistan,Family,Hyderabad,2022-05-19,2022-07-26,68,23,Diploma,Y,Y,Approved
APP08463,Africa,Ghana,Research,Bangalore,2024-09-29,2025-01-07,100,30,High School,N,N,Denied
APP08464,Europe,UK,Work,Bangalore,2024-10-20,2025-01-22,94,30,Diploma,N,Y,Approved
APP08465,North America,Canada,Work,New York,2022-09-07,2022-12-12,96,26,Bachelor's,N,N,Approved
APP08466,South America,Argentina,Research,Tokyo,2019-01-30,2019-04-23,83,42,High School,N,Y,Approved
APP08467,North America,Canada,Family,Chennai,2024-05-16,2024-08-11,87,26,Bachelor's,Y,N,Approved
APP08468,Europe,Spain,Student,Berlin,2019-02-10,2019-05-13,92,30,Master's,N,N,Approved
APP08469,Europe,UK,Business,Sydney,2024-09-03,2024-09-19,16,28,Master's,Y,Y,Approved
APP08470,Europe,Netherlands,Business,Dubai,2021-11-15,2021-12-04,19,22,High School,Y,N,Approved
APP08471,Europe,Netherlands,Student,New York,2024-07-10,2024-10-01,83,35,High School,N,N,Approved
APP08472,South America,Chile,Tourist,Paris,2024-08-20,2024-09-06,17,39,Diploma,Y,Y,Approved
APP08473,North America,Canada,Tourist,Delhi,2022-07-16,2022-08-06,21,27,Master's,Y,Y,Withdrawn
APP08474,South America,Chile,Work,Delhi,2021-03-29,2021-07-28,121,41,Master's,Y,Y,Approved
APP08475,Europe,Netherlands,Student,Toronto,2023-03-03,2023-05-23,81,32,Diploma,Y,Y,Approved
APP08476,Africa,Nigeria,Research,London,2020-09-24,2021-01-08,106,27,PhD,Y,N,Approved
APP08477,Africa,Ghana,Family,Dubai,2019-08-10,2019-11-04,86,36,Diploma,Y,Y,Approved
APP08478,Asia,UAE,Tourist,Chennai,2021-04-26,2021-05-26,30,36,Master's,Y,N,Approved
APP08479,South America,Brazil,Work,Berlin,2023-07-06,2023-10-21,107,30,Bachelor's,N,Y,Approved
APP08480,Africa,Kenya,Work,Delhi,2020-11-07,2021-02-02,87,18,Master's,Y,Y,Denied
APP08481,Europe,France,Business,London,2021-12-20,2022-01-01,12,26,Master's,Y,Y,Approved
APP08482,Asia,China,Student,Toronto,2020-04-25,2020-07-24,90,31,PhD,Y,Y,Approved
APP08483,North America,Canada,Student,Dubai,2021-01-07,2021-03-31,83,44,Master's,Y,N,Approved
APP08484,South America,Argentina,Work,Chennai,2019-04-16,2019-06-19,64,21,Master's,Y,Y,Approved
APP08485,Asia,China,Research,Berlin,2023-01-03,2023-04-29,116,45,Bachelor's,N,N,Denied
APP08486,Europe,UK,Family,London,2019-01-18,2019-04-05,77,32,Bachelor's,Y,Y,Approved
APP08487,Asia,Japan,Work,Hyderabad,2019-11-18,2020-02-12,86,32,Bachelor's,Y,N,Approved
APP08488,South America,Chile,Work,Paris,2019-06-09,2019-09-18,101,39,Bachelor's,N,N,Approved
APP08489,South America,Argentina,Family,Chennai,2019-08-16,2019-11-15,91,30,High School,Y,N,Approved
APP08490,North America,Mexico,Student,Dubai,2019-05-14,2019-07-13,60,41,Diploma,Y,N,Approved
APP08491,Oceania,Australia,Student,London,2022-05-02,2022-07-15,74,24,PhD,Y,Y,Withdrawn
APP08492,Oceania,New Zealand,Research,Toronto,2021-06-09,2021-09-21,104,34,Diploma,Y,Y,Approved
APP08493,Oceania,New Zealand,Business,Dubai,2024-06-11,2024-06-19,8,29,Diploma,N,N,Approved
APP08494,Oceania,New Zealand,Work,Berlin,2024-11-22,2025-02-13,83,52,Master's,Y,Y,Approved
APP08495,South America,Brazil,Tourist,Paris,2022-09-11,2022-09-28,17,26,PhD,Y,Y,Approved
APP08496,South America,Chile,Tourist,Hyderabad,2024-11-25,2024-12-04,9,18,High School,Y,N,Denied
APP08497,Asia,Japan,Student,Sydney,2020-10-04,2020-12-06,63,19,Bachelor's,Y,N,Approved
APP08498,Africa,Kenya,Research,Hyderabad,2024-10-11,2025-01-14,95,34,Master's,Y,N,Denied
APP08499,Europe,Italy,Tourist,Chennai,2022-12-25,2023-02-01,38,20,Bachelor's,Y,Y,Approved
APP08500,Asia,Bangladesh,Tourist,Chennai,2023-01-24,2023-02-25,32,18,High School,N,N,Approved
APP08501,North America,Mexico,Business,Tokyo,2023-09-12,2023-09-29,17,25,High School,Y,Y,Approved
APP08502,Oceania,Australia,Tourist,London,2019-06-18,2019-08-02,45,23,High School,Y,Y,Approved
APP08503,Europe,UK,Family,Mumbai,2023-09-30,2023-12-20,81,28,Bachelor's,N,Y,Withdrawn
APP08504,South America,Chile,Family,London,2022-05-27,2022-07-23,57,24,Bachelor's,Y,N,Denied
APP08505,North America,Mexico,Family,Toronto,2023-05-07,2023-06-04,28,18,Master's,N,Y,Approved
APP08506,Asia,UAE,Tourist,Delhi,2022-04-19,2022-05-15,26,31,Bachelor's,N,N,Approved
APP08507,Oceania,New Zealand,Family,Paris,2020-04-16,2020-07-18,93,23,Bachelor's,Y,N,Approved
APP08508,South America,Argentina,Research,Delhi,2024-09-21,2025-01-08,109,36,Master's,N,Y,Approved
APP08509,Oceania,Australia,Research,Bangalore,2022-03-26,2022-07-16,112,32,High School,Y,Y,Approved
APP08510,Africa,South Africa,Student,Hyderabad,2022-09-23,2023-01-06,105,29,High School,Y,Y,Approved
APP08511,Asia,Pakistan,Business,Berlin,2023-01-19,2023-02-08,20,26,Master's,N,Y,Approved
APP08512,North America,Canada,Family,Paris,2021-05-11,2021-07-22,72,23,Bachelor's,Y,Y,Approved
APP08513,North America,Canada,Family,Sydney,2019-11-15,2020-02-03,80,25,PhD,N,N,Denied
APP08514,Asia,Bangladesh,Research,Chennai,2020-09-16,2020-12-24,99,21,Bachelor's,Y,Y,Denied
APP08515,Africa,Egypt,Tourist,Bangalore,2024-01-06,2024-02-04,29,29,Diploma,Y,N,Denied
APP08516,Africa,Egypt,Business,Bangalore,2023-03-05,2023-03-08,3,25,Diploma,Y,Y,Approved
APP08517,Oceania,Australia,Tourist,Bangalore,2020-04-26,2020-05-27,31,28,Bachelor's,N,N,Approved
APP08518,Europe,Germany,Family,Toronto,2020-08-30,2020-11-12,74,30,Bachelor's,Y,N,Approved
APP08519,North America,Mexico,Family,Dubai,2021-10-14,2021-12-21,68,19,High School,Y,N,Approved
APP08520,Africa,Ghana,Business,Berlin,2019-06-07,2019-07-19,42,26,Bachelor's,Y,Y,Approved
APP08521,Asia,Pakistan,Student,Paris,2022-03-13,2022-05-29,77,30,High School,Y,N,Approved
APP08522,North America,Canada,Family,Bangalore,2022-06-25,2022-09-17,84,33,Bachelor's,Y,Y,Approved
APP08523,Oceania,New Zealand,Business,Bangalore,2020-03-08,2020-03-23,15,27,Master's,Y,Y,Withdrawn
APP08524,Africa,Egypt,Work,Hyderabad,2022-10-28,2023-01-27,91,22,Master's,Y,N,Approved
APP08525,Africa,Egypt,Student,Chennai,2022-09-13,2022-12-22,100,27,Bachelor's,Y,Y,Approved
APP08526,North America,Mexico,Work,London,2019-05-03,2019-07-25,83,28,Diploma,Y,Y,Approved
APP08527,Europe,Italy,Business,Toronto,2021-12-15,2022-01-09,25,21,Diploma,Y,Y,Denied
APP08528,Oceania,Australia,Business,Bangalore,2020-05-22,2020-06-19,28,31,Bachelor's,Y,Y,Approved
APP08529,Europe,Germany,Business,Chennai,2024-05-31,2024-06-03,3,24,Bachelor's,Y,N,Approved
APP08530,Africa,South Africa,Work,Dubai,2019-09-15,2019-12-14,90,30,Master's,Y,N,Approved
APP08531,North America,Canada,Student,Paris,2021-04-07,2021-07-08,92,28,High School,Y,Y,Approved
APP08532,North America,USA,Business,Tokyo,2019-07-22,2019-08-02,11,28,PhD,Y,Y,Approved
APP08533,Asia,Japan,Tourist,London,2022-10-09,2022-11-11,33,34,Master's,Y,Y,Approved
APP08534,Oceania,Australia,Tourist,London,2022-12-27,2023-02-14,49,35,Master's,Y,Y,Approved
APP08535,Oceania,New Zealand,Tourist,New York,2021-02-06,2021-02-09,3,24,Bachelor's,Y,Y,Approved
APP08536,Asia,Pakistan,Family,Tokyo,2021-05-29,2021-08-02,65,33,Master's,N,Y,Approved
APP08537,Europe,France,Research,Toronto,2023-08-26,2023-12-09,105,35,Bachelor's,N,Y,Approved
APP08538,Africa,Ghana,Student,Sydney,2022-12-29,2023-02-27,60,34,Bachelor's,Y,Y,Approved
